id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,image_exists
41361,Men,Apparel,Bottomwear,Jeans,Navy Blue,Spring,2013.0,Casual,Wrangler Men Navy Blue Floyd Jeans,data/images/images/41361.jpg,True
11411,Men,Apparel,Topwear,Shirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Men Olive Shirts,data/images/images/11411.jpg,True
5534,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Retaliate Grey White Shoe,data/images/images/5534.jpg,True
44613,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2013.0,Sports,Salomon Men Black S-wind Premium Sports Shoes,data/images/images/44613.jpg,True
14163,Men,Accessories,Cufflinks,Cufflinks,Steel,Fall,2011.0,Formal,Belmonte Men Bright Assorted Steel Cufflinks,data/images/images/14163.jpg,True
21284,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Allen Solly Unisex Aviator Sunglasses AS201-C2,data/images/images/21284.jpg,True
52776,Women,Accessories,Wallets,Wallets,Red,Fall,2012.0,Casual,Fiorelli Women Red Wallet,data/images/images/52776.jpg,True
36233,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Air Max S2S Grey Sports Shoes,data/images/images/36233.jpg,True
50445,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Brief,data/images/images/50445.jpg,True
17382,Men,Accessories,Mufflers,Mufflers,Multi,Fall,2011.0,Casual,Reid & Taylor Men Check Multi Muffler,data/images/images/17382.jpg,True
34100,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Doodle Boys Printed Blue T-shirt,data/images/images/34100.jpg,True
7607,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Nike Men's FCB Core Black SS T-shirt,data/images/images/7607.jpg,True
16250,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Women Check Navy Blue Shirts,data/images/images/16250.jpg,True
51597,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Wrangler Women Blue Jeggings,data/images/images/51597.jpg,True
22065,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Vishudh Women Printed Pink Kurta,data/images/images/22065.jpg,True
43052,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Nike Men Navy Blue Legacy Shorts,data/images/images/43052.jpg,True
2375,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Semi Formal Shoe,data/images/images/2375.jpg,True
27517,Women,Apparel,Innerwear,Briefs,Skin,Winter,2015.0,Casual,Jockey Lace Stretch Skin Boy Leg Brief,data/images/images/27517.jpg,True
13722,Men,Accessories,Headwear,Caps,Navy Blue,Fall,2011.0,Casual,Proline Men Navy & White Patterned Beanie,data/images/images/13722.jpg,True
55137,Women,Personal Care,Nails,Nail Polish,Sea Green,Spring,2017.0,Casual,Lakme Truewear Color Crush Nail Polish 03,data/images/images/55137.jpg,True
19218,Men,Accessories,Ties,Ties,Green,Summer,2011.0,Formal,United Colors of Benetton Men Check Green Tie,data/images/images/19218.jpg,True
49568,Women,Accessories,Bags,Handbags,Red,Summer,2015.0,Casual,Spice Art Women Red Handbag,data/images/images/49568.jpg,True
22859,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2016.0,Casual,Woodland Men Khaki Casual Shoes,data/images/images/22859.jpg,True
41705,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Catwalk Women Blue Wedges,data/images/images/41705.jpg,True
25240,Women,Accessories,Bags,Handbags,Green,Winter,2012.0,Casual,Lino Perros Women Green Handbag,data/images/images/25240.jpg,True
11075,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Scullers Men Stripes Blue Sweaters,data/images/images/11075.jpg,True
57660,Women,Personal Care,Nails,Nail Polish,Copper,Spring,2017.0,Casual,Lotus Herbals Copper Gold Nail Polish 973,data/images/images/57660.jpg,True
24392,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Folklore Women Purple Printed Kurta,data/images/images/24392.jpg,True
52312,Women,Accessories,Jewellery,Necklace and Chains,Multi,Winter,2016.0,Casual,ToniQ Women Multi Coloured Necklace,data/images/images/52312.jpg,True
4082,Men,Apparel,Topwear,Tshirts,Beige,Summer,2011.0,Casual,Inkfruit Men's Avast Ye Beige T-shirt,data/images/images/4082.jpg,True
11849,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Playboy Men Blue Flip Flops,data/images/images/11849.jpg,True
36657,Women,Accessories,Bags,Clutches,Multi,Summer,2012.0,Casual,Paridhan Women Multi Coloured Purse,data/images/images/36657.jpg,True
5150,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Wrangler Women's Rhythm Graphic Coral Red T-shirt,data/images/images/5150.jpg,True
37785,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Gingham Blue Shirt,data/images/images/37785.jpg,True
14507,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Jerseys,data/images/images/14507.jpg,True
58628,Women,Accessories,Jewellery,Bangle,Black,Winter,2016.0,Casual,ToniQ Women Black Bangles,data/images/images/58628.jpg,True
25072,Men,Accessories,Accessories,Accessory Gift Set,Pink,Winter,2015.0,Formal,Lino Perros Men Formal Pink Accessory Gift Set,data/images/images/25072.jpg,True
56580,Women,Personal Care,Makeup,Highlighter and Blush,Skin,Spring,2017.0,Casual,Streetwear Crystal Shine Ivory Face Brightener Loose Powder,data/images/images/56580.jpg,True
11247,Women,Apparel,Bottomwear,Churidar,White,Fall,2011.0,Ethnic,Urban Yoga Women Solid White Churidar,data/images/images/11247.jpg,True
33117,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Heels,data/images/images/33117.jpg,True
10395,Men,Accessories,Watches,Watches,Red,Winter,2016.0,Sports,Puma Men Cardiac II Red Watches,data/images/images/10395.jpg,True
44879,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Polo neck T-shirt,data/images/images/44879.jpg,True
45197,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A652,data/images/images/45197.jpg,True
36465,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Spinn Men Viking White Casual Shoes,data/images/images/36465.jpg,True
52120,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys white Printed T-Shirt,data/images/images/52120.jpg,True
14735,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men Stripes White Shirts,data/images/images/14735.jpg,True
5362,Unisex,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Kipsta First Training Red S209,data/images/images/5362.jpg,True
44045,Men,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,Hugo Men Energise Perfume,data/images/images/44045.jpg,True
34332,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Purple T-shirt,data/images/images/34332.jpg,True
16062,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trouser,data/images/images/16062.jpg,True
22257,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc. 5 Women Casual Black Heels,data/images/images/22257.jpg,True
7435,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Proline Men Red & Navy Checked Polo T-shirt,data/images/images/7435.jpg,True
19816,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Grey Sweatshirt,data/images/images/19816.jpg,True
46712,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017.0,Casual,Rasasi Men Confidence Perfume,data/images/images/46712.jpg,True
13510,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Chimp Men Say Cheese Green Tshirts,data/images/images/13510.jpg,True
43260,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aneri Women Pink Kurta,data/images/images/43260.jpg,True
30792,Men,Apparel,Loungewear and Nightwear,Lounge Pants,White,Summer,2012.0,Casual,Fabindia Men White Pyjamas,data/images/images/30792.jpg,True
2147,Men,Apparel,Topwear,Tshirts,Orange,Spring,2011.0,Casual,Basics Men Orange Striped Polo T-shirt,data/images/images/2147.jpg,True
31640,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Indigo Nation Men Check Blue Shirt,data/images/images/31640.jpg,True
3095,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Probase Men's Freestyler Red T-shirt,data/images/images/3095.jpg,True
10508,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Flying Machine Women RN SL Black Top,data/images/images/10508.jpg,True
40278,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Scullers Men Brown Trousers,data/images/images/40278.jpg,True
14994,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,ADIDAS Men Check Black Sweaters,data/images/images/14994.jpg,True
38362,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Peter England Men Black Wallet,data/images/images/38362.jpg,True
15846,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Lee Grey Stripes Casual T-Shirts,data/images/images/15846.jpg,True
1963,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,ADIDAS Men's Azaro White Shoe,data/images/images/1963.jpg,True
59355,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Printed Kurta,data/images/images/59355.jpg,True
26856,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017.0,Casual,Calvin Klein Men IN2U Perfume,data/images/images/26856.jpg,True
29022,Men,Apparel,Topwear,Tshirts,White,Fall,2012.0,Casual,ADIDAS Men Aess Crew White T-shirt,data/images/images/29022.jpg,True
30933,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Fabindia Women Brown Kurta,data/images/images/30933.jpg,True
27984,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Jockey ZONE Men Zone Navy Blue Brief US14,data/images/images/27984.jpg,True
3608,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Converse Unisex Chuck Taylor Stitch Print HI Red Canvas Shoe,data/images/images/3608.jpg,True
51904,Women,Accessories,Bags,Handbags,Red,Summer,2016.0,Casual,Nyk Women Red Pacifier Handbag,data/images/images/51904.jpg,True
9332,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Puma Women Ess Striped White Tops,data/images/images/9332.jpg,True
48015,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Helix Women Black Watch,data/images/images/48015.jpg,True
18765,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats,data/images/images/18765.jpg,True
29210,Men,Accessories,Socks,Socks,Grey,Fall,2012.0,Casual,Fila Men Grey Crew Socks,data/images/images/29210.jpg,True
12851,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Ant Kids Crystal Button Black Tops,data/images/images/12851.jpg,True
13983,Unisex,Footwear,Flip Flops,Flip Flops,Red,Fall,2011.0,Casual,Puma Unisex Jive Red Slippers,data/images/images/13983.jpg,True
6148,Unisex,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Puma Unisex Argon Black Green Floater,data/images/images/6148.jpg,True
26258,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,2012.0,Sports,Proline Men Charcoal Grey Track Pants,data/images/images/26258.jpg,True
19485,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Levis Men Jazz Stripes Grey Brief,data/images/images/19485.jpg,True
18557,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Casual Black Heels,data/images/images/18557.jpg,True
54678,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Dial Watch NB9735SL02,data/images/images/54678.jpg,True
6974,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,s.Oliver Men White Stripe Blue Shirt,data/images/images/6974.jpg,True
9100,Men,Footwear,Flip Flops,Flip Flops,Multi,Winter,2011.0,Casual,Buckaroo Men Alto Multi Flip Flops,data/images/images/9100.jpg,True
48227,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,data/images/images/48227.jpg,True
58889,Men,Accessories,Ties,Ties,Brown,Summer,2017.0,Casual,Hakashi Men Brown Tie,data/images/images/58889.jpg,True
38150,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Wildcraft Women Purple T-shirt,data/images/images/38150.jpg,True
56913,Women,Footwear,Shoes,Heels,Yellow,Winter,2012.0,Casual,HM Women Yellow Flats,data/images/images/56913.jpg,True
59167,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Fortune Men Brown Formal Shoes,data/images/images/59167.jpg,True
15248,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Originals Men Chord Black Casual Shoes,data/images/images/15248.jpg,True
29674,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Indigo Nation Navy Blue Shirt,data/images/images/29674.jpg,True
3862,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Wrangler Men's Authentic Embro Orange T-shirt,data/images/images/3862.jpg,True
18133,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Crusoe Men Square Neck Tee White Innerwear Vests,data/images/images/18133.jpg,True
17947,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Sports,Puma Men No. 1 logo Blue Track Pant,data/images/images/17947.jpg,True
30759,Men,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Fabindia Men Printed Black Kurta,data/images/images/30759.jpg,True
49791,Men,Accessories,Headwear,Caps,Yellow,Winter,2015.0,Casual,Flying Machine Men Yellow Cap,data/images/images/49791.jpg,True
16895,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Police Unisex Casual Black Sunglasses,data/images/images/16895.jpg,True
12409,Men,Accessories,Socks,Socks,Beige,Summer,2016.0,Formal,Reid & Taylor Men Stripes Beige Socks,data/images/images/12409.jpg,True
45960,Women,Apparel,Topwear,Tshirts,Red,Fall,2012.0,Casual,Tokyo Talkies Women Red T-shirt,data/images/images/45960.jpg,True
38534,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Puma Men Brown Future Cat Shoes,data/images/images/38534.jpg,True
53805,Unisex,Accessories,Socks,Socks,White,Summer,2012.0,Casual,Puma Kids Unisex Pack Of 3 Socks,data/images/images/53805.jpg,True
57499,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men Black Formal Shoes,data/images/images/57499.jpg,True
25885,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Travel,American Tourister Unisex Black Wanderer Pro Backpack,data/images/images/25885.jpg,True
59503,Women,Accessories,Jewellery,Pendant,Gold,Summer,2013.0,Casual,Lucera Gold Plated Pendant With Chain,data/images/images/59503.jpg,True
32832,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,iPanema Women Kirey Black Flats,data/images/images/32832.jpg,True
21419,Women,Apparel,Topwear,Tops,Yellow,Winter,2012.0,Casual,Roxy Women Yellow Top,data/images/images/21419.jpg,True
53039,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,data/images/images/53039.jpg,True
4875,Men,Apparel,Topwear,Tshirts,Red,Summer,2016.0,Casual,Levis Kids Boy's Davis White Polo Tshirt,data/images/images/4875.jpg,True
24359,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Folklore Women Blue  Kurta,data/images/images/24359.jpg,True
59731,Women,Apparel,Innerwear,Shapewear,Black,Summer,2014.0,Casual,Avirate Black & Purple Wired Corset Shapewear,data/images/images/59731.jpg,True
11882,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Franco Leone Men Formal Black Formal Shoes,data/images/images/11882.jpg,True
4049,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's 22YDS Trainer 2 White Black Red Shoe,data/images/images/4049.jpg,True
28594,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Peter England Men Leather Brown Wallet,data/images/images/28594.jpg,True
54812,Women,Accessories,Bags,Handbags,Grey,Summer,2010.0,Casual,Ivory Tag Grey Fur Handbag,data/images/images/54812.jpg,True
35019,Women,Accessories,Stoles,Stoles,Grey,Summer,2012.0,Ethnic,Fabindia Women Chanderi Grey Stole,data/images/images/35019.jpg,True
29446,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Giordano Men Black Dial Watch,data/images/images/29446.jpg,True
42977,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,FCUK White Brief,data/images/images/42977.jpg,True
9756,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Classic Polo Men Ikon Maroon Polo Tshirts,data/images/images/9756.jpg,True
48471,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,French Connection Purple Dress,data/images/images/48471.jpg,True
23940,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Lotto Men White Porteo Sports Shoes,data/images/images/23940.jpg,True
43099,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Reebok Men Pack of 3 Deos,data/images/images/43099.jpg,True
18301,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aneri Women Nanki Green Kurta,data/images/images/18301.jpg,True
22892,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Sandals,data/images/images/22892.jpg,True
8684,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Women FT Girl Polarised Sunglasses P150BR4PF,data/images/images/8684.jpg,True
50648,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Fall,2016.0,Casual,Chromozome Men Black Lounge Pants S-4801,data/images/images/50648.jpg,True
2944,Men,Apparel,Topwear,Tshirts,White,Fall,2015.0,Casual,DUSG Men's Gorilla Organic Natural T-shirt,data/images/images/2944.jpg,True
28752,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Aurelia Women Printed Orange Kurta,data/images/images/28752.jpg,True
22268,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc. 5 Women Casual Black Wedges,data/images/images/22268.jpg,True
3896,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Disney Kids Girl's Denim Minnie Dark Blue Skirt,data/images/images/3896.jpg,True
19829,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Brown Shirt,data/images/images/19829.jpg,True
9590,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men cotton White Shirts,data/images/images/9590.jpg,True
49765,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Alma Women Black Printed Kurta,data/images/images/49765.jpg,True
16861,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Idee Men Funky Eyewear Brown Sunglasses,data/images/images/16861.jpg,True
8442,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Jealous Edna Grey Top Grey Tops,data/images/images/8442.jpg,True
19015,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,ADIDAS Originals Women G Trf Graph Pink T-Shirt,data/images/images/19015.jpg,True
11278,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wrangler Men Celebrate Indigo Green Tshirts,data/images/images/11278.jpg,True
45994,Women,Apparel,Saree,Sarees,Teal,Summer,2012.0,Ethnic,Fabindia Teal Green Mangalgiri Saree,data/images/images/45994.jpg,True
39412,Men,Apparel,Topwear,Shirts,Orange,Summer,2014.0,Casual,U.S. Polo Assn. Orange Tailored Fit Striped Casual Shirt,data/images/images/39412.jpg,True
52923,Women,Apparel,Saree,Sarees,Pink,Fall,2012.0,Ethnic,FNF Pink Sari,data/images/images/52923.jpg,True
41508,Men,Accessories,Headwear,Caps,Red,Summer,2012.0,Casual,Basics Men Red Baseball Cap,data/images/images/41508.jpg,True
33128,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Peep Toes,data/images/images/33128.jpg,True
44846,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Ducati Graphic T-shirt,data/images/images/44846.jpg,True
25871,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,American Tourister Unisex Buzz Black Backpack,data/images/images/25871.jpg,True
58425,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,AND by Anita Dongre Women Grey Dress,data/images/images/58425.jpg,True
33914,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Citizen Men Black Dial Eco-Drive Watch,data/images/images/33914.jpg,True
37588,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Madagascar3 Infant Girls Pink  T-Shirt,data/images/images/37588.jpg,True
39620,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Heels,data/images/images/39620.jpg,True
